Estado	Q_RL	Q_Emp	Recompensas
(593, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(690, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(690, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(691, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(691, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(692, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(692, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(693, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(693, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(790, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(790, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(791, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(791, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(792, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(792, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(793, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(793, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(890, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(890, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(891, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(891, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(892, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(892, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(893, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(893, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(990, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(990, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(991, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(991, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(992, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(992, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(993, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(993, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1090, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1090, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1091, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1091, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1092, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1092, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1093, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1093, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1190, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1190, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1191, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1191, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1192, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1192, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1193, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1193, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(200, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 4.247927513443585, 1: 0.0, 2: 0.0, 3: 0.0}	True
(200, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 4.247927513443585, 1: 0.0, 2: 0.0, 3: 0.0}	False
(201, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.459431618637297, 2: 4.247927513443585, 3: 4.0}	True
(201, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.459431618637297, 2: 4.247927513443585, 3: 4.0}	False
(202, True)	{0: 0.096, 1: 0.7544587771908198, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.700439718141092, 2: 4.247927513443585, 3: 4.247927513443585}	True
(202, False)	{0: 0.096, 1: 0.7544587771908198, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.700439718141092, 2: 4.247927513443585, 3: 4.247927513443585}	False
(203, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.906890595608519, 2: 4.523561956057013, 3: 4.459431618637297}	True
(203, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.906890595608519, 2: 4.523561956057013, 3: 4.459431618637297}	False
(300, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 4.459431618637297, 1: 0.0, 2: 0.0, 3: 0.0}	True
(300, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 4.459431618637297, 1: 0.0, 2: 0.0, 3: 0.0}	False
(301, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.584962500721156, 2: 4.459431618637297, 3: 4.247927513443585}	True
(301, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.584962500721156, 2: 4.459431618637297, 3: 4.247927513443585}	False
(302, True)	{0: 0.4808163613256372, 1: 1.9246420186036781, 2: 1.8951377969100516, 3: 0.096}	{0: 4.906890595608519, 1: 4.857980995127572, 2: 4.459431618637297, 3: 4.523561956057013}	True
(302, False)	{0: 0.4808163613256372, 1: 1.9246420186036781, 2: 1.8951377969100516, 3: 0.096}	{0: 4.906890595608519, 1: 4.857980995127572, 2: 4.459431618637297, 3: 4.523561956057013}	False
(303, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.044394119358453, 1: 5.044394119358453, 2: 4.700439718141092, 3: 4.700439718141092}	True
(303, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.044394119358453, 1: 5.044394119358453, 2: 4.700439718141092, 3: 4.700439718141092}	False
(400, True)	{0: 0.325224033283385, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 4.584962500721156, 1: 0.0, 2: 0.0, 3: 0.0}	True
(400, False)	{0: 0.325224033283385, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 4.584962500721156, 1: 0.0, 2: 0.0, 3: 0.0}	False
(401, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.700439718141092, 2: 4.584962500721156, 3: 4.459431618637297}	True
(401, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.700439718141092, 2: 4.584962500721156, 3: 4.459431618637297}	False
(402, True)	{0: 0.5244874337139831, 1: 2.642769498833826, 2: 1.0555637588760987, 3: 1.9534764755715428}	{0: 5.044394119358453, 1: 4.954196310386875, 2: 4.584962500721156, 3: 4.700439718141092}	True
(402, False)	{0: 0.5244874337139831, 1: 2.642769498833826, 2: 1.0555637588760987, 3: 1.9534764755715428}	{0: 5.044394119358453, 1: 4.954196310386875, 2: 4.584962500721156, 3: 4.700439718141092}	False
(403, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.20945336562895, 1: 5.169925001442312, 2: 4.857980995127572, 3: 4.906890595608519}	True
(403, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.20945336562895, 1: 5.169925001442312, 2: 4.857980995127572, 3: 4.906890595608519}	False
(500, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	True
(500, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	False
(501, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 4.700439718141092, 2: 4.700439718141092, 3: 4.584962500721156}	True
(501, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 4.700439718141092, 2: 4.700439718141092, 3: 4.584962500721156}	False
(502, True)	{0: 0.09678461346082849, 1: 0.09717524904148332, 2: 0.09549597694909243, 3: 2.673414944086331}	{0: 5.169925001442312, 1: 5.0, 2: 4.700439718141092, 3: 4.857980995127572}	True
(502, False)	{0: 0.09678461346082849, 1: 0.09717524904148332, 2: 0.09549597694909243, 3: 2.673414944086331}	{0: 5.169925001442312, 1: 5.0, 2: 4.700439718141092, 3: 4.857980995127572}	False
(503, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.321928094887363, 1: 5.20945336562895, 2: 4.954196310386875, 3: 5.044394119358453}	True
(503, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.321928094887363, 1: 5.20945336562895, 2: 4.954196310386875, 3: 5.044394119358453}	False
(600, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	True
(600, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	False
(601, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.0, 1: 4.700439718141092, 2: 4.700439718141092, 3: 4.700439718141092}	True
(601, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.0, 1: 4.700439718141092, 2: 4.700439718141092, 3: 4.700439718141092}	False
(602, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.09667261795884756}	{0: 5.20945336562895, 1: 4.954196310386875, 2: 4.700439718141092, 3: 4.954196310386875}	True
(602, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.09667261795884756}	{0: 5.20945336562895, 1: 4.954196310386875, 2: 4.700439718141092, 3: 4.954196310386875}	False
(603, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.357552004618084, 1: 5.169925001442312, 2: 5.0, 3: 5.169925001442312}	True
(603, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.357552004618084, 1: 5.169925001442312, 2: 5.0, 3: 5.169925001442312}	False
(700, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	True
(700, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 4.700439718141092, 1: 0.0, 2: 0.0, 3: 0.0}	False
(701, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 4.584962500721156, 2: 4.700439718141092, 3: 4.700439718141092}	True
(701, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 4.584962500721156, 2: 4.700439718141092, 3: 4.700439718141092}	False
(702, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.23331487009145604}	{0: 5.169925001442312, 1: 4.857980995127572, 2: 4.700439718141092, 3: 5.0}	True
(702, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.23331487009145604}	{0: 5.169925001442312, 1: 4.857980995127572, 2: 4.700439718141092, 3: 5.0}	False
(703, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 5.044394119358453, 2: 4.954196310386875, 3: 5.20945336562895}	True
(703, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.954196310386875, 1: 5.044394119358453, 2: 4.954196310386875, 3: 5.20945336562895}	False
(800, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.584962500721156, 1: 0.0, 2: 0.0, 3: 0.0}	True
(800, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.584962500721156, 1: 0.0, 2: 0.0, 3: 0.0}	False
(801, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.459431618637297, 2: 4.584962500721156, 3: 4.700439718141092}	True
(801, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.459431618637297, 2: 4.584962500721156, 3: 4.700439718141092}	False
(802, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 5.044394119358453, 1: 4.700439718141092, 2: 4.584962500721156, 3: 4.954196310386875}	True
(802, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 5.044394119358453, 1: 4.700439718141092, 2: 4.584962500721156, 3: 4.954196310386875}	False
(803, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.906890595608519, 2: 4.857980995127572, 3: 5.169925001442312}	True
(803, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.857980995127572, 1: 4.906890595608519, 2: 4.857980995127572, 3: 5.169925001442312}	False
(900, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.459431618637297, 1: 0.0, 2: 0.0, 3: 0.0}	True
(900, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.459431618637297, 1: 0.0, 2: 0.0, 3: 0.0}	False
(901, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.459431618637297, 3: 4.584962500721156}	True
(901, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.459431618637297, 3: 4.584962500721156}	False
(902, True)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.906890595608519, 1: 4.523561956057013, 2: 4.459431618637297, 3: 4.857980995127572}	True
(902, False)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.906890595608519, 1: 4.523561956057013, 2: 4.459431618637297, 3: 4.857980995127572}	False
(903, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.044394119358453, 1: 4.247927513443585, 2: 4.459431618637297, 3: 4.584962500721156}	True
(903, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 5.044394119358453, 1: 4.247927513443585, 2: 4.459431618637297, 3: 4.584962500721156}	False
(1000, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.247927513443585, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1000, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.247927513443585, 1: 0.0, 2: 0.0, 3: 0.0}	False
(1001, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.0, 2: 4.247927513443585, 3: 4.459431618637297}	True
(1001, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.0, 2: 4.247927513443585, 3: 4.459431618637297}	False
(1002, True)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.247927513443585, 3: 4.700439718141092}	True
(1002, False)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.247927513443585, 3: 4.700439718141092}	False
(1003, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.459431618637297, 2: 4.247927513443585, 3: 4.459431618637297}	True
(1003, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.523561956057013, 1: 4.459431618637297, 2: 4.247927513443585, 3: 4.459431618637297}	False
(1100, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.0, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1100, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.0, 1: 0.0, 2: 0.0, 3: 0.0}	False
(1101, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.247927513443585, 1: 4.0, 2: 4.0, 3: 4.247927513443585}	True
(1101, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.247927513443585, 1: 4.0, 2: 4.0, 3: 4.247927513443585}	False
(1102, True)	{0: 0.091504, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.459431618637297, 1: 4.247927513443585, 2: 4.0, 3: 4.523561956057013}	True
(1102, False)	{0: 0.091504, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 4.459431618637297, 1: 4.247927513443585, 2: 4.0, 3: 4.523561956057013}	False
(1103, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.584962500721156, 1: 4.0, 2: 4.247927513443585, 3: 4.247927513443585}	True
(1103, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 4.584962500721156, 1: 4.0, 2: 4.247927513443585, 3: 4.247927513443585}	False
(1200, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1200, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	False
(1201, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.0}	True
(1201, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.0}	False
(1202, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.09528}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.247927513443585}	True
(1202, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.09528}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.247927513443585}	False
(1203, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.459431618637297}	True
(1203, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.459431618637297}	False
(1210, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.247927513443585}	True
(1210, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.247927513443585}	False
(1211, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.0}	True
(1211, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.0}	False
(1212, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09137440000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1212, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09137440000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	False
(1213, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1213, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	False
(244, True)	{0: 1.398917868975825, 1: 0.06765335117721602, 2: 0.06775337055692802, 3: 0.06586344474476954}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(244, False)	{0: 1.398917868975825, 1: 0.06765335117721602, 2: 0.06775337055692802, 3: 0.06586344474476954}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(144, True)	{0: 0.0713487807744, 1: 0.0710125221530112, 2: 0.0712086017853952, 3: 0.07196189238323202}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(144, False)	{0: 0.0713487807744, 1: 0.0710125221530112, 2: 0.0712086017853952, 3: 0.07196189238323202}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(344, True)	{0: 1.0978510225936278, 1: 0.07911202560000001, 2: 0.07812959910400001, 3: 0.07510907023079424}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(344, False)	{0: 1.0978510225936278, 1: 0.07911202560000001, 2: 0.07812959910400001, 3: 0.07510907023079424}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(154, True)	{0: 0.07434073100800001, 1: 0.07711760396800002, 2: 0.07517061401651201, 3: 0.0740589897984}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(154, False)	{0: 0.07434073100800001, 1: 0.07711760396800002, 2: 0.07517061401651201, 3: 0.0740589897984}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(254, True)	{0: 0.0773054016, 1: 1.4481524518295423, 2: 0.3058348664907553, 3: 0.07718676532480001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(254, False)	{0: 0.0773054016, 1: 1.4481524518295423, 2: 0.3058348664907553, 3: 0.07718676532480001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(354, True)	{0: 0.08199214656000002, 1: 1.4453264915048314, 2: 0.34382087686783236, 3: 1.1963632391284733}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(354, False)	{0: 0.08199214656000002, 1: 1.4453264915048314, 2: 0.34382087686783236, 3: 1.1963632391284733}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(364, True)	{0: 0.08283523200000001, 1: 0.08269062689096791, 2: 0.08440036793434975, 3: 0.0827903296}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(364, False)	{0: 0.08283523200000001, 1: 0.08269062689096791, 2: 0.08440036793434975, 3: 0.0827903296}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(374, True)	{0: 0.08514179200000001, 1: 0.08261433600000002, 2: 0.0843533632, 3: 0.08372542055680002}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(374, False)	{0: 0.08514179200000001, 1: 0.08261433600000002, 2: 0.0843533632, 3: 0.08372542055680002}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(464, True)	{0: 0.08894400000000001, 1: 0.08894400000000001, 2: 0.7806955734457237, 3: 0.08689948800000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(464, False)	{0: 0.08894400000000001, 1: 0.08894400000000001, 2: 0.7806955734457237, 3: 0.08689948800000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
